blue,-12.083318153897608,6.548540770229522,0,0.01,0.01,0
blue,-11.008814146886905,3.8475865259257773,0,0.01,0.01,0
blue,-8.38980378056533,2.455251214177295,0,0.01,0.01,0
blue,-5.463814968517717,1.8458158912299893,0,0.01,0.01,0
blue,-2.4838925510084238,1.5820333161163944,0,0.01,0.01,0
blue,0.5069571773877968,1.492636633613202,0,0.01,0.01,0
blue,3.4993018048567492,1.4862398291793681,0,0.01,0.01,0
blue,6.491646876323934,1.5017403021138591,0,0.01,0.01,0
blue,9.483934873205264,1.4852833068420637,0,0.01,0.01,0
blue,12.474126954838646,1.3772294982224196,0,0.01,0.01,0
blue,15.452576399715113,1.096502071434358,0,0.01,0.01,0
blue,18.386814905523856,0.5204867235720911,0,0.01,0.01,0
blue,21.176250764854935,-0.5449973902523055,0,0.01,0.01,0
blue,23.549989196059315,-2.3425794520118046,0,0.01,0.01,0
blue,25.181848427476503,-4.834602244455311,0,0.01,0.01,0
blue,26.061216628589666,-7.687737599959547,0,0.01,0.01,0
blue,26.405740587047923,-10.657636097522015,0,0.01,0.01,0
blue,26.42359265070796,-13.649087671253369,0,0.01,0.01,0
blue,26.254842824228344,-16.636440657371786,0,0.01,0.01,0
blue,25.98901872917493,-19.61693912939363,0,0.01,0.01,0
blue,25.688761981798958,-22.594221829533886,0,0.01,0.01,0
blue,25.403250918621854,-25.572936225767293,0,0.01,0.01,0
blue,25.161247679512137,-28.555500780861664,0,0.01,0.01,0
blue,24.93263124743053,-31.539139237896073,0,0.01,0.01,0
blue,24.671326845671352,-34.52004353462556,0,0.01,0.01,0
blue,24.322176037642315,-37.49176743516336,0,0.01,0.01,0
blue,23.80746953410283,-40.43883409536915,0,0.01,0.01,0
blue,22.99946434169798,-43.317672325550255,0,0.01,0.01,0
blue,21.68273411047744,-45.99628602360011,0,0.01,0.01,0
blue,19.58650753996102,-48.101817355834726,0,0.01,0.01,0
blue,16.7860283088131,-49.07479954441165,0,0.01,0.01,0
blue,13.802725179371734,-48.98130023026252,0,0.01,0.01,0
blue,10.856242836642416,-48.46214113398291,0,0.01,0.01,0
blue,7.910964018121483,-47.93555632833537,0,0.01,0.01,0
blue,4.928375044711387,-47.773897790166245,0,0.01,0.01,0
blue,2.002511440834155,-48.35779798255966,0,0.01,0.01,0
blue,-0.7174359375724606,-49.593568314806376,0,0.01,0.01,0
blue,-3.213447396302108,-51.240610432532044,0,0.01,0.01,0
blue,-5.543049567154853,-53.11776943082515,0,0.01,0.01,0
blue,-7.779436183484705,-55.105814564293865,0,0.01,0.01,0
blue,-9.993611832641136,-57.11871247599164,0,0.01,0.01,0
blue,-12.255721106009005,-59.07724337253494,0,0.01,0.01,0
blue,-14.637546855279425,-60.88709565823772,0,0.01,0.01,0
blue,-17.207617546067695,-62.41479358408978,0,0.01,0.01,0
blue,-20.0014224106463,-63.47224547434343,0,0.01,0.01,0
blue,-22.95163502758156,-63.94382325862624,0,0.01,0.01,0
blue,-25.940674931617167,-63.89992815313346,0,0.01,0.01,0
blue,-28.899665184963652,-63.46474052184829,0,0.01,0.01,0
blue,-31.80690124451023,-62.75893078078116,0,0.01,0.01,0
blue,-34.66716491041328,-61.88047987750913,0,0.01,0.01,0
blue,-37.4963345763511,-60.9059118966224,0,0.01,0.01,0
blue,-40.313853595045586,-59.897966744614465,0,0.01,0.01,0
blue,-43.139765886625895,-58.913936600111775,0,0.01,0.01,0
blue,-45.99328909739073,-58.013669120236905,0,0.01,0.01,0
blue,-48.89057378417493,-57.267619915022316,0,0.01,0.01,0
blue,-51.83906555294624,-56.76459566273684,0,0.01,0.01,0
blue,-54.82541222208128,-56.6210078386761,0,0.01,0.01,0
blue,-57.79427120975069,-56.960967201933485,0,0.01,0.01,0
blue,-60.666675333311815,-57.78926822586192,0,0.01,0.01,0
blue,-63.40296100847347,-58.99607693476204,0,0.01,0.01,0
blue,-65.99796543412587,-60.48393304771268,0,0.01,0.01,0
blue,-68.46120209870331,-62.18178488545679,0,0.01,0.01,0
blue,-70.80819027254243,-64.03741933642371,0,0.01,0.01,0
blue,-73.05585566208045,-66.01249725761346,0,0.01,0.01,0
blue,-75.28381096142964,-68.00996199738921,0,0.01,0.01,0
blue,-77.61937040426172,-69.87954739562227,0,0.01,0.01,0
blue,-80.08201947630018,-71.57835765206347,0,0.01,0.01,0
blue,-82.65958309122244,-73.09692162597644,0,0.01,0.01,0
blue,-85.35398414003431,-74.39608805905362,0,0.01,0.01,0
blue,-88.17326121418616,-75.3927469227763,0,0.01,0.01,0
blue,-91.11345741813086,-75.92117636422016,0,0.01,0.01,0
blue,-94.08218951433632,-75.67733867883815,0,0.01,0.01,0
blue,-96.71486851879881,-74.3113491318479,0,0.01,0.01,0
blue,-98.55493999069002,-71.9739111499062,0,0.01,0.01,0
blue,-99.62590805052353,-69.1876671092282,0,0.01,0.01,0
blue,-100.11203410285985,-66.23877499668957,0,0.01,0.01,0
blue,-100.14197775441563,-63.249155882107075,0,0.01,0.01,0
blue,-99.76692925822682,-60.282759105365855,0,0.01,0.01,0
blue,-98.9885908567707,-57.396190084297366,0,0.01,0.01,0
blue,-97.81182099385727,-54.647450304821575,0,0.01,0.01,0
blue,-96.31438105835791,-52.05840627386053,0,0.01,0.01,0
blue,-94.58801295894223,-49.61512853284226,0,0.01,0.01,0
blue,-92.71683026451997,-47.28026754310304,0,0.01,0.01,0
blue,-90.78279267102515,-44.99689819902471,0,0.01,0.01,0
blue,-88.87453190828141,-42.692126448451,0,0.01,0.01,0
blue,-87.1233945222488,-40.26729458790055,0,0.01,0.01,0
blue,-85.79529917673678,-37.59365630395855,0,0.01,0.01,0
blue,-85.42940730996641,-34.64774610477273,0,0.01,0.01,0
blue,-86.25931828732762,-31.78353365593611,0,0.01,0.01,0
blue,-87.36176744107497,-29.002040098513028,0,0.01,0.01,0
